gbm_avg_RMSE,arima_avg_RMSE,xgb_avg_RMSE,lstm_avg_RMSE,RMSE_best_model
0.898,0.62,0.1443010100769609,0.5252966835169817,xgb_avg_RMSE
16.336000000000002,1.022,1.6513399298690892,5.465849164212161,arima_avg_RMSE
2.694,1.824,0.4726634881465456,0.7816078089587128,xgb_avg_RMSE
2.724,0.742,0.6955890161899198,2.7006742898646765,xgb_avg_RMSE
19.05,0.6779999999999999,4.4075397271265055,11.678659891431504,arima_avg_RMSE
19.172,0.898,3.3578622921958194,10.246837890920114,arima_avg_RMSE
1.802,2.3680000000000003,0.2901628884320267,0.8369062591578306,xgb_avg_RMSE
14.824000000000002,3.21,2.2338765811396923,6.244027102603011,xgb_avg_RMSE
5.582,1.8179999999999998,2.166451074824656,4.215439033127319,arima_avg_RMSE
25.04,2.152,4.607799595831053,16.85622026129368,arima_avg_RMSE
6.444,1.3439999999999999,1.4437782651946705,3.488465919117125,arima_avg_RMSE
2.014,1.2839999999999998,0.4472974706002725,1.1451525033738443,xgb_avg_RMSE
19.092,0.716,3.1663907319242326,9.374702109437406,arima_avg_RMSE
6.284000000000001,3.4799999999999995,1.3870655130477756,4.418837374378374,xgb_avg_RMSE
7.982000000000001,0.654,1.424339918426027,2.759227824774515,arima_avg_RMSE
11.136,0.8200000000000001,1.5695672501840563,6.101808254631732,arima_avg_RMSE
2.584,1.128,0.597566827239545,2.047796721012646,xgb_avg_RMSE
11.47,1.138,1.7256684967118552,3.9028948363605087,arima_avg_RMSE
13.636,0.868,1.5290558396337033,5.410695945423027,arima_avg_RMSE
1.5379999999999998,0.466,0.1639998159848991,0.7617919577129401,xgb_avg_RMSE
5.412,1.4380000000000002,0.9241712825139358,2.518095789668396,xgb_avg_RMSE
3.626,4.024,0.8399563840291024,1.6508939177526578,xgb_avg_RMSE
4.658,0.9760000000000001,0.9267311024493926,2.7809758941927343,xgb_avg_RMSE
2.172,1.4779999999999998,0.3137439417301181,1.229626880059774,xgb_avg_RMSE
3.274,0.43200000000000005,0.9457082145530028,1.6178001286621062,arima_avg_RMSE
28.020000000000003,1.19,3.0205734234130883,11.903805489259266,arima_avg_RMSE
6.414,1.4060000000000001,1.7337553337140772,4.178864650504638,arima_avg_RMSE
6.303999999999999,1.1300000000000001,1.8931122475102848,3.174227519736875,arima_avg_RMSE
7.584,1.31,1.0686738830512177,3.49346804592315,xgb_avg_RMSE
10.442,1.1079999999999999,1.5733729292265697,4.687158154402054,arima_avg_RMSE
10.372,0.414,2.143548742443931,2.716149996990634,arima_avg_RMSE
17.768,0.603999999999999,4.028029715791911,10.0629407513814,arima_avg_RMSE
33.092,2.102,4.715836693732724,15.062417795082697,arima_avg_RMSE
4.456,0.712,1.0417047888418796,2.196490388030605,arima_avg_RMSE
5.512,1.5779999999999998,2.255479900726422,4.245942954106718,arima_avg_RMSE
0.8039999999999999,2.162,0.210330209454252,0.4416196243559328,xgb_avg_RMSE
12.372,2.392,2.4815391882323303,9.607023376483712,arima_avg_RMSE
14.362,0.758,2.722568180095412,7.444659534200584,arima_avg_RMSE
9.582,0.472,2.098787806582257,4.415421117864068,arima_avg_RMSE
2.752,0.7040000000000001,0.6519150977828987,1.9026327183638407,xgb_avg_RMSE
16.261999999999997,0.622,2.0702857237043952,7.161248713594728,arima_avg_RMSE
6.552,1.368,1.5981990569355289,3.262382725482283,arima_avg_RMSE
3.0440000000000005,0.8500000000000001,0.6100072804326162,2.003215420478047,xgb_avg_RMSE
9.36,1.104,1.847865912941332,3.982770033216228,arima_avg_RMSE
1.974,2.976,0.3631860055252538,1.011231022358135,xgb_avg_RMSE
2.744,2.306,0.6513339034381846,1.05150510022456,xgb_avg_RMSE
4.273999999999999,0.96,0.7062754270467964,1.881385714576752,xgb_avg_RMSE
1.218,3.59,0.2747633995439955,0.6126283687708919,xgb_avg_RMSE
7.888,0.852,2.013240712355145,4.044210423365099,arima_avg_RMSE
25.046,2.312,5.012572561601704,14.70429777686132,arima_avg_RMSE
4.458,0.526,1.832520199002881,3.509544697171934,arima_avg_RMSE
4.55,0.975999999999999,0.9620268171213242,1.984260104066032,xgb_avg_RMSE
37.094,1.646,5.07780822072611,14.3459534249838,arima_avg_RMSE
9.406,0.65,1.603577115451749,4.82225562297563,arima_avg_RMSE
8.538,1.7599999999999998,2.424330354206905,5.237580618411561,arima_avg_RMSE
42.858,1.758,7.562605971477884,21.809624820081545,arima_avg_RMSE
11.845999999999998,0.868,2.0694852895327687,4.508243109416061,arima_avg_RMSE
4.708,1.234,0.5446045831319049,1.4677180401335124,xgb_avg_RMSE
24.528,2.045999999999999,8.829464120335356,18.50890149323518,arima_avg_RMSE
2.77,1.572,0.614684748234708,1.6773426257886883,xgb_avg_RMSE
1.548,0.227999999999999,0.3363363381958691,1.246307620758823,arima_avg_RMSE
9.13,1.07,3.0636846833191145,8.006139045156916,arima_avg_RMSE
2.116,5.962,0.4928494656327322,2.196349547922759,xgb_avg_RMSE
19.084,3.807999999999999,3.995800852892615,9.458698519613971,arima_avg_RMSE
9.861999999999998,2.476,2.4146131196779983,8.235849091527694,xgb_avg_RMSE
11.32,2.173999999999999,1.579246940207186,4.555827252991502,xgb_avg_RMSE
2.036,1.7100000000000002,0.3536183069612063,1.2520620106253817,xgb_avg_RMSE
4.958,0.832,1.0179691757332896,3.407979980107305,arima_avg_RMSE
7.140000000000001,1.1360000000000001,1.4751706963105788,4.478170960688028,arima_avg_RMSE
3.326,0.842,0.6699593194279515,2.285305259027409,xgb_avg_RMSE
9.156,1.54,1.772306937435557,3.393722706319058,arima_avg_RMSE
6.306,4.744,1.526071406357833,3.3836034998863127,xgb_avg_RMSE
1.456,1.6,0.4321609834276215,0.9710352520888128,xgb_avg_RMSE
7.777999999999999,0.9139999999999999,1.4545301327306566,4.065589249753241,arima_avg_RMSE
2.722,1.5959999999999999,0.7738831637246713,1.5971882978853318,xgb_avg_RMSE
1.63,2.257999999999999,0.2346190719099224,0.6157967600943844,xgb_avg_RMSE
1.214,3.8200000000000003,0.261093865166197,0.8088935621631558,xgb_avg_RMSE
6.746,0.7779999999999999,2.6694858450140915,6.040198623954078,arima_avg_RMSE
1.424,1.424,0.3238872687671941,0.8086184504154892,xgb_avg_RMSE
16.156,1.338,3.3810159577405114,14.9514359298515,arima_avg_RMSE
5.552,1.156,1.233399982726039,2.7111246321910176,arima_avg_RMSE
1.682,0.402,0.2424935806664639,0.7706404077250334,xgb_avg_RMSE
7.24,0.528,1.3198192381783358,4.418534912685499,arima_avg_RMSE
2.04,1.242,0.3771953444909288,1.245802640563395,xgb_avg_RMSE
2.998,1.732,0.6163645319212832,1.9191881554271604,xgb_avg_RMSE
4.412,0.722,0.8007621884795002,2.651375931637206,arima_avg_RMSE
6.196,1.376,1.5635754109808138,3.105314106782681,arima_avg_RMSE
9.138,0.6819999999999999,1.4243621941786464,7.068359682944089,arima_avg_RMSE
9.55,1.142,1.3482126589607186,6.597297465250486,arima_avg_RMSE
10.994,1.014,3.738138406630026,8.131218946847289,arima_avg_RMSE
2.4,0.306,0.5125897760690594,1.156981361664473,arima_avg_RMSE
12.43,2.578,5.008307705302551,12.873258784525486,arima_avg_RMSE
19.27,2.42,2.981638158357204,11.02851089366892,arima_avg_RMSE
1.954,1.649999999999999,0.5305975653655022,1.5846841576903978,xgb_avg_RMSE
9.558,1.534,2.959131077548472,5.111467362850638,arima_avg_RMSE
33.268,2.393999999999999,5.138710756103267,15.68307645999524,arima_avg_RMSE
5.314,0.596,0.788109425548873,2.097325388826502,arima_avg_RMSE
5.154000000000001,0.8840000000000001,1.5943655236801535,2.990084879841081,arima_avg_RMSE
6.122,0.888,1.6844457315526769,3.0533057294191863,arima_avg_RMSE
5.595999999999999,0.5800000000000001,0.9234232764137772,2.784814584600403,arima_avg_RMSE
14.264,0.8260000000000001,3.3229892149825524,9.651809314950984,arima_avg_RMSE
6.464,1.51,1.301605978899482,3.7334557551471392,xgb_avg_RMSE
11.796,0.5639999999999991,2.243325725715947,7.205051763914176,arima_avg_RMSE
3.066,0.868,0.578814665401986,1.762923431301214,xgb_avg_RMSE
8.898,0.474,1.79046764098326,3.643977070336234,arima_avg_RMSE
3.664,2.375999999999999,1.0299312277940211,2.7179502523603447,xgb_avg_RMSE
24.082,1.052,4.140064103004322,12.570824232471432,arima_avg_RMSE
16.884,0.6759999999999999,2.3928355264347503,6.78960347598871,arima_avg_RMSE
1.656,4.824,0.6471488248702923,1.840273834439236,xgb_avg_RMSE
6.362,3.5959999999999996,2.043947651680103,2.808649475280351,xgb_avg_RMSE
2.622,0.392,0.6464877939321234,1.898246738238796,arima_avg_RMSE
25.424,0.516,2.5776338367303917,11.806708690207945,arima_avg_RMSE
2.722,0.762,0.6348840430090764,2.271300334665732,xgb_avg_RMSE
17.728,0.664,2.6769518371484726,9.30044842851805,arima_avg_RMSE
4.048,1.172,0.6179208505798516,1.9547437979625768,xgb_avg_RMSE
32.59,1.278,8.584542881843468,13.91237987474636,arima_avg_RMSE
15.126,2.582,3.5163974153147564,11.444956082905232,arima_avg_RMSE
5.06,0.988,1.7367731919115847,3.186103592433804,arima_avg_RMSE
11.916,1.1219999999999999,2.111238988115645,4.773940863613999,arima_avg_RMSE
2.37,0.818,0.4917505550826074,1.1935655882105034,xgb_avg_RMSE
2.446,1.072,0.4973238956559789,1.4074636617408351,xgb_avg_RMSE
16.96,1.833999999999999,2.857021784006579,5.628073247009333,arima_avg_RMSE
5.14,0.764,0.8978913622210856,2.074101430320653,arima_avg_RMSE
7.934,0.7140000000000001,1.2659471398501971,4.157338928974106,arima_avg_RMSE
23.246,2.105999999999999,8.915444366803413,24.810771665240527,arima_avg_RMSE
3.938,1.0979999999999999,1.1965426742371743,2.1055840371052725,arima_avg_RMSE
3.196,0.45199999999999996,0.5633482593610302,1.6217769369867792,arima_avg_RMSE
4.514,0.6519999999999999,0.7448043743093059,2.639154407054021,arima_avg_RMSE
29.646000000000004,2.466,4.069200198540964,16.932274342588947,arima_avg_RMSE
13.114,1.384,3.280373069390996,8.673008731771123,arima_avg_RMSE
8.79,0.426,2.9704321063282157,4.175652309679362,arima_avg_RMSE
10.23,1.6139999999999999,1.8134780799932295,5.132366354198538,arima_avg_RMSE
10.776,0.64,2.1377403292153967,5.163597049908966,arima_avg_RMSE
64.33599999999998,1.906,11.987963069610757,33.28567410899136,arima_avg_RMSE
6.5200000000000005,1.297999999999999,0.9229782276712554,3.6737051782576806,xgb_avg_RMSE
4.904,1.571999999999999,0.6617868849611551,1.9923704372308897,xgb_avg_RMSE
2.532,1.268,0.3993816499346549,1.53102543668096,xgb_avg_RMSE
12.318,0.416,3.926859703764389,5.477315334461333,arima_avg_RMSE
2.934,2.15,1.1743712586996284,1.4970255340037806,xgb_avg_RMSE
4.822,2.3579999999999988,0.7471961342965775,1.6093293448493688,xgb_avg_RMSE
53.576,0.45199999999999996,7.600933764884667,18.65977827249024,arima_avg_RMSE
1.7419999999999998,1.244,0.2801079609589059,0.6260903222915438,xgb_avg_RMSE
9.51,3.0780000000000003,1.716496505693965,5.9618109876712735,xgb_avg_RMSE
24.824,1.931999999999999,2.8437678236382533,9.819013851614605,arima_avg_RMSE
36.224,1.37,10.870784568692846,21.75460498932691,arima_avg_RMSE
2.71,0.571999999999999,0.6561745138084467,1.5446796828678817,arima_avg_RMSE
13.11,0.99,2.0977133300453223,6.050447553934065,arima_avg_RMSE
5.786,0.457999999999999,0.8734106703041922,2.982824015130753,arima_avg_RMSE
5.626,1.684,1.4804710440390312,3.2022935683519647,xgb_avg_RMSE
5.398000000000001,0.8,2.3602934905852626,5.371614945997411,arima_avg_RMSE
15.38,0.496,6.807200947884255,15.24906860673282,arima_avg_RMSE
221.248,1.8559999999999999,52.341391386170265,142.74332953171893,arima_avg_RMSE
1.084,0.243999999999999,0.3203793468566267,0.7898820765963244,arima_avg_RMSE
1.1880000000000002,0.22599999999999998,0.4411984791532274,0.6601717970362198,arima_avg_RMSE
11.944,1.3860000000000001,2.264827329190646,6.951193880355059,arima_avg_RMSE
3.298,0.758,0.5636127942670935,1.5485839881753751,xgb_avg_RMSE
15.258,1.177999999999999,3.874565544215334,11.872594362248382,arima_avg_RMSE
5.462,0.22599999999999998,0.869982358258731,2.1074670477775914,arima_avg_RMSE
4.452,0.45999999999999996,1.0532640424640114,3.065327863320276,arima_avg_RMSE
3.798000000000001,4.596,0.8548281682493434,3.618809729307088,xgb_avg_RMSE
2.9319999999999995,1.452,1.0533286943293114,2.971063938009578,xgb_avg_RMSE
34.252,1.177999999999999,6.261086333624058,19.73086923045576,arima_avg_RMSE
7.606,0.6719999999999999,1.414844662299956,3.0832675537527257,arima_avg_RMSE
9.23,1.348,4.959696202657546,6.743317681710863,arima_avg_RMSE
4.708,0.22999999999999998,0.9452206536006518,2.1168024817693363,arima_avg_RMSE
27.308,0.527999999999999,7.051013187430743,17.83644314836679,arima_avg_RMSE
4.738,0.6379999999999999,1.0521596241683446,3.287707521037359,arima_avg_RMSE
3.168,1.266,0.5916214002970632,1.9165081478414083,xgb_avg_RMSE
4.7,5.860000000000001,0.6943960575965102,1.5133505869463502,xgb_avg_RMSE
1.6299999999999997,0.146,0.3044615524788662,0.9913705430722766,arima_avg_RMSE
2.326,1.3780000000000001,0.4743016362823481,1.1813105787890208,xgb_avg_RMSE
5.018,0.96,1.5429518002814326,2.814903073205286,arima_avg_RMSE
1.86,0.764,0.5588266378063256,1.567102578085883,xgb_avg_RMSE
3.678,0.6279999999999999,0.8406293664485267,2.274916707277137,arima_avg_RMSE
4.764,0.776,1.1815527982628633,2.677433824276911,arima_avg_RMSE
4.948,5.292,0.7043010179170653,2.550996307691609,xgb_avg_RMSE
14.29,0.249999999999999,3.810765511179945,7.056871985102367,arima_avg_RMSE
3.044,0.51,0.5445697799394247,2.57129998755915,arima_avg_RMSE
6.316000000000001,1.078,1.3658598463364635,4.466444809370717,arima_avg_RMSE
5.286,1.196,1.1644662338388132,2.7185483753048514,xgb_avg_RMSE
4.86,0.49,1.0910661868075044,1.871845152018113,arima_avg_RMSE
8.274,1.142,2.112136985668588,4.631105799956372,arima_avg_RMSE
4.682,0.31,1.1028377994821477,2.2556176041582416,arima_avg_RMSE
3.964,1.5459999999999998,0.7058273518196971,2.4440148897106,xgb_avg_RMSE
14.87,0.596,9.716665513918151,12.044313859220694,arima_avg_RMSE
24.456,0.46199999999999997,2.580781696619251,14.901406468201412,arima_avg_RMSE
