gbm_avg_RMSE,gbm_avg_MAPE,arima_avg_RMSE,arima_std_RMSE,arima_avg_MAPE,arima_std_MAPE,arima_model_order,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_avg_RMSE,xgb_std_RMSE,xgb_avg_MAPE,xgb_std_MAPE,xgb_Accuracy,lstm_avg_RMSE,lstm_std_RMSE,lstm_avg_MAPE,lstm_std_MAPE,lstm_model
9.02,0.064,2.968,0.3720421481499106,0.29905400000000004,35.13168903767652,"(1, 1, 0)",500,3,0.01,1.8566473797413667,0.7053295211406201,0.0145006446544772,0.0140031569728044,0.56,5.058992474331427,2.524446164218826,0.0280562656842679,0.0077501180695504,<keras.src.engine.sequential.Sequential object at 0x7ec918486e60>
22.658,0.1319999999999999,0.8400000000000001,0.1181642924068011,0.037896,3.0738237815463654,"(3, 1, 1)",100,8,0.2,4.831265170717816,3.879600630982518,0.0232360235401652,0.009179517962389,0.52,9.077871059602431,4.141587819302929,0.0475506348565952,0.0187243132764679,<keras.src.engine.sequential.Sequential object at 0x7ec8b0699300>
2.75,0.0499999999999999,0.758,0.0416624531202856,0.008396,0.3327302811587788,"(1, 0, 0)",50,3,0.1,0.7731473154289157,0.3327430993660487,0.0125149899084218,0.0081813772524353,0.52,2.299942407398349,0.8738343513660038,0.0314487301892351,0.006742366714674,<keras.src.engine.sequential.Sequential object at 0x7ec9ff482200>
3.5780000000000003,0.052,1.004,0.1071010737574558,0.010536,1.0988311244226747,"(0, 1, 1)",100,3,0.3,0.8355282700300235,0.2348984706157781,0.011465814587171,0.0062498309876318,0.48,2.0381387282760044,0.4729509465481981,0.0262803971748412,0.0046357144467709,<keras.src.engine.sequential.Sequential object at 0x7ec9dffd20b0>
1.182,0.0659999999999999,0.75,0.0724624040451322,0.03271400000000001,3.6820247473367154,"(0, 1, 1)",100,8,0.1,0.2690850828813164,0.101135425580904,0.0166513968043229,0.0067211036865748,0.56,0.6856302454724832,0.3546688024167422,0.0355678555341539,0.0103652542437512,<keras.src.engine.sequential.Sequential object at 0x7ec99e1be8c0>
2.626,0.0579999999999999,0.6719999999999999,0.0730654501115267,0.018802,1.7389224709572306,"(1, 1, 0)",200,8,0.1,0.6450240123812213,0.3166260991408248,0.0126324962294652,0.008925339631345,0.6,1.6470535971922478,0.5409848867276371,0.030227237850668,0.0081786568119361,<keras.src.engine.sequential.Sequential object at 0x7ec92424b160>
3.248,0.066,0.6479999999999999,0.0459364778797852,0.013434,0.5825017081520019,"(1, 1, 0)",50,5,0.3,0.7572313750013733,0.6592799450862666,0.0134310577985649,0.0125679088932836,0.68,1.7702380868645384,0.6279263165275453,0.0286725470024993,0.0109218674295704,<keras.src.engine.sequential.Sequential object at 0x7ec9240cacb0>
5.906000000000001,0.0559999999999999,0.606,0.053652958911881,0.020813999999999996,1.236075984719386,"(0, 1, 1)",200,4,0.2,2.068364411342871,0.7878585615908451,0.0157878152517217,0.0060306607166951,0.6,5.096536528217494,1.5930638245450977,0.0418632722018742,0.0149084344377183,<keras.src.engine.sequential.Sequential object at 0x7ec9b5bc4f10>
6.972,0.07,0.576,0.0312704333196711,0.015904,1.1901999159805043,"(0, 1, 0)",500,3,0.3,1.63026403396488,1.231045149689363,0.0130709977736109,0.0042490184784618,0.48,4.281303923983619,5.037249812891104,0.0294953693890664,0.0180363169154108,<keras.src.engine.sequential.Sequential object at 0x7ec91dbab490>
8.068,0.096,0.274,0.0264242313038619,345829996243.13104,69165999248625.27,"(3, 1, 1)",50,5,0.2,0.8706815928019582,0.4163535362538144,0.0102573836083187,0.0062969941065238,0.64,3.930538576486659,1.200884509024606,0.0412471929736567,0.0116826951075472,<keras.src.engine.sequential.Sequential object at 0x7ec8e0d95f90>
12.57,0.098,1.0879999999999999,0.107958140035849,0.029296000000000003,2.7820677633731354,"(0, 1, 0)",100,8,0.1,3.7670453573057134,1.6477866545797228,0.0541071684539791,0.0518361197661376,0.56,8.424957895916673,4.93927033658619,0.0551186720054885,0.0101917543663084,<keras.src.engine.sequential.Sequential object at 0x7ec91e8f7d60>
59.932,0.19,0.4,0.0365130113795068,0.054852000000000005,9.74176184065285,"(0, 1, 0)",200,3,0.3,4.841778649365873,3.5042106280850303,0.015403268527774,0.0022390062773065,0.68,26.96011475561582,22.83703927212022,0.0683178167129727,0.0391799747916222,<keras.src.engine.sequential.Sequential object at 0x7ec9584bae00>
6.174,0.1079999999999999,0.832,0.1028735145700777,0.03178,3.209621161445693,"(2, 1, 1)",500,3,0.01,1.265794125615407,0.3115619714583328,0.017734204028642,0.0018956897378852,0.44,2.941542533262673,1.307276457469522,0.0392409629999128,0.0183047492075853,<keras.src.engine.sequential.Sequential object at 0x7ec9ff465990>
5.078,0.054,1.4979999999999998,0.1772923010172748,0.014532,0.5837223312500559,"(2, 1, 0)",50,3,0.2,1.4240786617661725,0.4357246680582797,0.014387855145214,0.004377229362566,0.52,3.906115902391608,1.664333521604089,0.0364060553966215,0.0124089911590545,<keras.src.engine.sequential.Sequential object at 0x7ec95876ce20>
6.812,0.062,0.968,0.0894212502708388,0.024006,1.8822853768756749,"(0, 1, 2)",500,4,0.3,1.4527657169343298,0.4769733556615788,0.0136058005915544,0.0055977134531393,0.36,3.975854674896505,1.946412260878681,0.0331911267149182,0.0100309132409371,<keras.src.engine.sequential.Sequential object at 0x7ec8947f4190>
7.312,0.114,1.5939999999999999,0.2246736299613285,0.023324,2.4814955651783865,"(1, 1, 1)",500,8,0.01,1.0459932945384016,0.5584263437132583,0.0184726775146682,0.0134462512151082,0.6,4.521602053564771,3.2366259563291084,0.0540149333371262,0.0155055814638348,<keras.src.engine.sequential.Sequential object at 0x7ec918441d50>
0.518,0.05,0.248,0.0287221169136259,310660911049.544,35720579537671.04,"(1, 1, 0)",500,3,0.2,0.2517462681077327,0.1180701826495324,0.0221575295014359,0.0095236567338541,0.6,0.3783739737061733,0.1260816337388628,0.0346932152161191,0.0125560889014553,<keras.src.engine.sequential.Sequential object at 0x7ec885766f20>
7.590000000000001,0.1659999999999999,1.278,0.1411855516687171,0.011102,0.7451733757992162,"(1, 1, 1)",50,3,0.2,2.048308200375967,1.9052629617066357,0.0297747791242984,0.0078740863782217,0.6,3.869086526437866,3.978493643325861,0.0839991239225207,0.0519868795986073,<keras.src.engine.sequential.Sequential object at 0x7ec91d6d8520>
5.424,0.06,0.37,0.0251236939959075,0.014146,1.7019873795066756,"(1, 1, 0)",50,3,0.2,0.9778901362427324,0.5611415387967428,0.0101217685849821,0.0084339240438605,0.64,3.4741386419127034,2.3161118594872425,0.0311764991082589,0.012497407764859,<keras.src.engine.sequential.Sequential object at 0x7ec92453dcf0>
9.966,0.048,3.76,0.5926857514737469,0.021349999999999997,2.173148131168237,"(1, 1, 1)",50,3,0.1,3.1371303866236118,1.8526047248221145,0.0165965398838199,0.0117193317373459,0.44,6.440057443693471,2.039364444092272,0.0290822994543638,0.0100979391238337,<keras.src.engine.sequential.Sequential object at 0x7ec89c4e9990>
13.273999999999996,0.0799999999999999,0.6799999999999989,0.0786689265212129,0.012554000000000001,1.20166111695436,"(1, 1, 1)",500,5,0.01,2.576255098278142,0.9370560881178692,0.0141985802700624,0.0052162898026955,0.48,9.14334782187946,6.5869453321286,0.0381296633572988,0.0121369339816394,<keras.src.engine.sequential.Sequential object at 0x7ec91d5552d0>
9.61,0.058,1.3900000000000001,0.2118433383422759,0.011810000000000005,0.4393053607685661,"(0, 1, 1)",100,8,0.2,2.957211242345972,0.3517456691920744,0.0174530035556227,0.0068353079185067,0.44,7.7966337075051,5.963220876179322,0.0336015239476107,0.0191989348906295,<keras.src.engine.sequential.Sequential object at 0x7ec8858b9b70>
12.446,0.124,1.77,0.1475655786421752,0.051921999999999996,5.474207719844032,"(0, 1, 2)",50,3,0.2,1.3224537575693711,0.4364319331401366,0.0180898045949726,0.0133212941084683,0.68,4.938143795074791,3.9468877442807937,0.0400708985822452,0.0134805687099736,<keras.src.engine.sequential.Sequential object at 0x7ec885c96470>
7.587999999999999,0.104,1.2,0.1056692954457443,0.019034,2.3143136001847284,"(1, 1, 1)",200,3,0.1,2.768527983094989,2.828411753469868,0.0246026189769296,0.0099306875125493,0.56,5.618901404954433,4.942219003218774,0.0566550896540124,0.0130760118657763,<keras.src.engine.sequential.Sequential object at 0x7ec89422c520>
20.8,0.076,1.472,0.0936021367277478,0.014014,0.7702837399296444,"(0, 1, 1)",500,4,0.1,2.907888431016061,1.0533753764326836,0.0126819671128858,0.007388698050205,0.8,10.032706264011022,6.267658691763673,0.0361148033466084,0.0138887408731397,<keras.src.engine.sequential.Sequential object at 0x7ec88c4cb490>
8.504000000000001,0.052,0.77,0.0417612260356422,0.029336,4.349912394520147,"(1, 1, 0)",100,3,0.2,2.5223851268628508,1.3587123581491392,0.0131625835062103,0.0091069780085703,0.52,8.715747406307965,5.882386936937475,0.0335853214468452,0.0136248813689053,<keras.src.engine.sequential.Sequential object at 0x7ec918330b50>
3.97,0.078,0.414,0.0255076459125494,0.01347,1.50977283059406,"(1, 1, 0)",50,3,0.2,0.8183445190209058,0.2924023365739114,0.0153734748204397,0.009173314527486,0.52,1.810061016784226,0.4328814846638513,0.0303047727958555,0.0117662344942303,<keras.src.engine.sequential.Sequential object at 0x7ec87cfd9b40>
4.966,0.1319999999999999,0.708,0.0690837173290494,0.011812,0.9368736094052388,"(1, 1, 0)",50,8,0.3,1.440093477319574,1.5097649033358032,0.0437145603302329,0.0399573269867879,0.52,2.7241280022211183,0.7980500143509248,0.079901690347372,0.0402211009945171,<keras.src.engine.sequential.Sequential object at 0x7ec88c4c9cf0>
11.552,0.0559999999999999,0.794,0.1027046250175716,0.010372,0.699864672633217,"(0, 1, 0)",500,3,0.01,1.8131887494648289,0.6609700378792918,0.0075645910383057,0.0031083052512858,0.64,5.636607199826367,2.881096412135184,0.0246255049802825,0.0125234804108771,<keras.src.engine.sequential.Sequential object at 0x7ec885fe1900>
3.018,0.066,0.7979999999999999,0.044228497600529,0.0529,8.627209421359842,"(1, 1, 0)",100,4,0.2,0.975200408562445,0.4438375336493302,0.0179800074905679,0.0078524029814087,0.44,1.7367391347162229,0.9761550608370242,0.0274463898297913,0.0077224735749689,<keras.src.engine.sequential.Sequential object at 0x7ec91d8457b0>
8.982,0.082,0.62,0.0602063119614546,0.012185999999999999,0.2935674368863141,"(1, 1, 1)",50,4,0.2,1.615626299722183,0.2647834605479227,0.0151765352514888,0.00401931563982,0.48,5.567297089882232,1.6072944917493348,0.0548217891592723,0.0242626427300646,<keras.src.engine.sequential.Sequential object at 0x7ec88c718550>
8.040000000000001,0.068,0.47800000000000004,0.0496040320941755,0.012718,1.095699484347784,"(0, 1, 2)",50,4,0.2,1.195579178218012,0.6178014320719782,0.0094946213689398,0.006935214246547,0.64,3.522368372338555,1.326438872495694,0.0244308133033947,0.0047676624152665,<keras.src.engine.sequential.Sequential object at 0x7ec8b034f910>
5.194000000000001,0.064,1.173999999999999,0.1489893955957939,50032933130.375565,10006586626073.14,"(2, 1, 0)",500,4,0.1,0.6103053864291086,0.231681750442949,0.0072218885718189,0.0043730370212745,0.56,2.514102455438988,0.8180716428895898,0.025621479848838,0.0074515035309636,<keras.src.engine.sequential.Sequential object at 0x7ec958788f40>
5.65,0.09,1.8900000000000001,0.2600476879343479,0.043334000000000004,5.546673475156078,"(1, 1, 0)",100,3,0.1,1.150577752592724,0.4458843406252257,0.0213671172647993,0.0117985976073979,0.68,3.3409351263038056,2.4736955630969573,0.0476003638924131,0.0279336983281467,<keras.src.engine.sequential.Sequential object at 0x7ec8e02a0e20>
9.93,0.054,0.9279999999999999,0.0805242820520617,11173093370.985249,2234618674185.384,"(3, 1, 1)",200,3,0.1,1.5249852799662982,0.8976613502214685,0.0082518668909814,0.0066096586656667,0.64,6.2213699980721096,4.198874314064499,0.0307998331352069,0.0177976596495745,<keras.src.engine.sequential.Sequential object at 0x7ec91efcdde0>
24.814,0.104,2.692,0.3299735746995507,0.014024000000000002,0.8062926515850185,"(1, 1, 0)",50,4,0.2,7.346882341430415,4.314042134285487,0.0214362906515577,0.0122125671579131,0.52,21.3028310872968,20.44919102430542,0.0484955252768366,0.0142348787113936,<keras.src.engine.sequential.Sequential object at 0x7ec8e01aefb0>
9.806,0.078,2.466,0.3181481415944465,0.036434,3.2762154141631163,"(3, 1, 1)",100,8,0.3,2.238351007177364,1.462134368046102,0.0155173703901269,0.0072364987669041,0.64,4.382834071636512,1.1029681003465002,0.0339474148158851,0.0097630363714415,<keras.src.engine.sequential.Sequential object at 0x7ec9193ba590>
6.858,0.066,0.8699999999999999,0.0477870275283993,0.010196,0.4602927763934603,"(0, 1, 1)",200,3,0.2,1.4673604194440315,0.5820891657224082,0.0122590746344199,0.003526434876452,0.48,4.058186546212957,2.3303482108438067,0.0315195330100212,0.0095092146633016,<keras.src.engine.sequential.Sequential object at 0x7ec8851faa10>
13.478,0.158,1.387999999999999,0.1359667606439162,0.015513999999999998,0.7971826892249981,"(3, 1, 1)",50,4,0.2,1.814211860513654,1.0259538563872006,0.0223772096365959,0.0148418093864163,0.44,7.045553979965755,5.465475862113009,0.0615964184578574,0.0199798376332422,<keras.src.engine.sequential.Sequential object at 0x7ec885319120>
7.562,0.068,0.906,0.0911078481800552,0.29336400000000007,55.81863681101502,"(1, 1, 2)",50,3,0.1,1.4646983657869233,0.7915662227714764,0.0099775768952381,0.0052650574769625,0.56,3.44626544319785,0.8342512322314906,0.0259938774834582,0.0056071820268039,<keras.src.engine.sequential.Sequential object at 0x7ec8e12b1a50>
110.864,0.0839999999999999,1.6520000000000001,0.2601594895443946,0.014674,0.7661831634798562,"(2, 1, 1)",100,3,0.2,16.70474735838759,4.09965785388918,0.0134168998837862,0.0056712507888823,0.48,62.52423648220846,25.167983674771385,0.0626869067597734,0.0616080563210777,<keras.src.engine.sequential.Sequential object at 0x7ec88d481420>
31.126,0.132,1.03,0.1002057882559685,0.014934000000000001,0.3980696421482051,"(1, 1, 1)",50,3,0.2,4.9242533457352735,2.711749126248114,0.0196258498423556,0.0058169043643436,0.36,13.290892814272365,5.449060245345082,0.0467062508115242,0.0199855223128592,<keras.src.engine.sequential.Sequential object at 0x7ec885336230>
2.172,0.074,1.072,0.1780364007724263,0.011830000000000005,0.8246041474550077,"(0, 1, 1)",50,4,0.3,0.3459889468932274,0.058086460431575,0.0131670738104714,0.0054280190361618,0.64,1.072365140085333,0.3629544925382459,0.0325233029931908,0.0047215417003014,<keras.src.engine.sequential.Sequential object at 0x7ec8858b8670>
4.558,0.078,2.247999999999999,0.4043139374298145,0.014149999999999998,1.184925651676087,"(0, 1, 0)",50,8,0.3,0.5725668844808501,0.2076537563600691,0.0094136278963422,0.0062268452809877,0.6,2.687668069307028,1.553271312817489,0.0391318638995214,0.0152210507512699,<keras.src.engine.sequential.Sequential object at 0x7ec858a97850>
3.3400000000000007,0.052,2.8899999999999997,0.3401376192072849,0.019379999999999998,1.1871882748747142,"(0, 1, 1)",50,4,0.2,0.6790230156124722,0.2620469798138607,0.0098369340389632,0.001770405902739,0.4,2.18302810140874,0.4806357678438376,0.0331375538958802,0.0102163248321823,<keras.src.engine.sequential.Sequential object at 0x7ec8625b6200>
5.302,0.116,0.45999999999999996,0.0531714208950635,0.012464,0.2410407434439248,"(1, 1, 1)",50,3,0.3,2.1778856247958176,1.2861195069859113,0.0740283151817148,0.0637375353175099,0.36,2.909853106760252,1.5297315887116891,0.0717564859039167,0.0374728608269731,<keras.src.engine.sequential.Sequential object at 0x7ec88c6a0670>
7.812,0.108,1.384,0.092404761782064,0.022160000000000003,1.5177765316409395,"(0, 1, 1)",200,3,0.3,2.287627132147125,1.5160567241273883,0.0295616248724254,0.0137271145303573,0.44,2.699770482437301,1.0944693613246907,0.0368322414442401,0.0078333223976062,<keras.src.engine.sequential.Sequential object at 0x7ec89413f8b0>
10.622,0.052,2.198,0.1313231129694997,0.008631999999999999,0.5063048093786984,"(0, 1, 1)",50,5,0.3,2.525066897498045,1.0202704309205264,0.0104748946365922,0.0042839012202043,0.56,6.564967093416982,3.344697727786077,0.0265257878204069,0.0093199602930643,<keras.src.engine.sequential.Sequential object at 0x7ec860ebef50>
2.134,0.064,0.528,0.0290819531668696,0.033195999999999996,3.589875351596487,"(1, 1, 0)",200,5,0.2,0.7528685420038924,0.4147606740676401,0.0254637650147197,0.0150750790751185,0.56,1.7968113315115246,0.5702314129863383,0.0549106303418716,0.0184746256561278,<keras.src.engine.sequential.Sequential object at 0x7ec89c4e8f70>
5.5840000000000005,0.068,0.16799999999999998,0.0053065996645686,0.017724,1.304765511500055,"(1, 1, 2)",500,4,0.01,1.2666712784385017,0.6453071217152606,0.0166944890733864,0.0113681070229334,0.52,3.004272769196873,1.3096357666007754,0.0338483178345952,0.0085118165330679,<keras.src.engine.sequential.Sequential object at 0x7ec860cfc100>
37.352,0.112,0.828,0.1036019304839441,0.040220000000000006,6.480451712650901,"(0, 1, 1)",200,4,0.1,5.215480749114741,3.085372586222108,0.0159559810650905,0.0097508830102384,0.56,17.862177822747693,15.130155609468824,0.0469118904654773,0.034323520188547,<keras.src.engine.sequential.Sequential object at 0x7ec91dc1c9d0>
43.484,0.092,1.52,0.1508111401720708,0.04980600000000001,6.039097204052936,"(0, 1, 2)",50,3,0.3,6.823222965005411,5.892254953864915,0.0135201642514078,0.0058650862552688,0.6,19.974652267961183,19.77637496495401,0.0384650343157712,0.0209813423727609,<keras.src.engine.sequential.Sequential object at 0x7ec800da0fd0>
2.544,0.054,1.756,0.2711070637220653,0.061912,7.9855943147645565,"(1, 1, 2)",100,3,0.2,0.918543287786299,0.3127606166373142,0.0206994933224505,0.0081734450933269,0.4,1.7929533485621725,0.6184723489103455,0.0370959075036135,0.0162791057183904,<keras.src.engine.sequential.Sequential object at 0x7ec861a63370>
121.564,0.058,0.29000000000000004,0.0364856136031724,0.009712000000000002,0.4726670709918346,"(0, 1, 0)",100,3,0.1,44.96082376241058,24.258890359547227,0.0175956537455533,0.0067304540451882,0.44,94.2398994464946,73.68776224331299,0.0359340805502766,0.0193077208220654,<keras.src.engine.sequential.Sequential object at 0x7ec8845e97e0>
3.14,0.092,0.588,0.0629774562839751,0.15378400000000003,28.63714649611585,"(1, 1, 1)",500,4,0.1,0.6897954887540881,0.5533184014560505,0.022275348355523,0.0167364264799908,0.52,1.4453622908860122,0.6195426226515534,0.0418652769629947,0.0154430486523947,<keras.src.engine.sequential.Sequential object at 0x7ec89413db10>
53.98,0.096,0.932,0.1166985861096868,761763952638.6697,152352790527724.06,"(0, 1, 1)",100,8,0.3,8.984691453521442,4.071364822429325,0.0157300077418579,0.0044575930818105,0.36,20.27049348063989,9.831935233453263,0.0325861294973857,0.0124838441954159,<keras.src.engine.sequential.Sequential object at 0x7ec8591b4370>
4.466,0.07,0.996,0.0825702125466563,0.05785,6.8314406386940085,"(3, 1, 0)",200,3,0.1,0.688677968311841,0.295078931956709,0.0115331842654562,0.0064205985506912,0.68,2.017051646722183,1.0706041395277377,0.0329296155502842,0.0161499825944805,<keras.src.engine.sequential.Sequential object at 0x7ec860200040>
8.366,0.086,0.9219999999999989,0.0684555330123139,0.014862,0.8058472311797069,"(0, 1, 0)",500,3,0.2,1.7359097398052978,0.9078269244040776,0.0144051675870594,0.0039775256571252,0.36,4.059586108527521,1.9407661682255564,0.0307343905143985,0.003211679324422,<keras.src.engine.sequential.Sequential object at 0x7ec860de5360>
2.304,0.054,1.4180000000000001,0.1093808027032166,0.019476,2.275525750238832,"(1, 1, 1)",500,3,0.3,0.6968096324564547,0.4480480166674188,0.016316054873511,0.0071245632307607,0.52,1.441913320747355,0.931180551643186,0.0306172936633056,0.0140352633105974,<keras.src.engine.sequential.Sequential object at 0x7ec8613ddea0>
2.222,0.0679999999999999,0.8740000000000001,0.0383176199678424,0.047032000000000004,6.629500053548533,"(0, 1, 0)",50,3,0.1,0.729579723328262,0.3600540683233137,0.0183044994758607,0.0129842676338593,0.4,1.841366519732524,0.8134692979499004,0.0472376959986825,0.0186438968050169,<keras.src.engine.sequential.Sequential object at 0x7ec885c8bd00>
3.332,0.074,0.762,0.0194566184112244,0.047402,3.581389138309324,"(3, 1, 0)",100,8,0.2,0.5998803270014422,0.3258701984689494,0.0147379539644262,0.0102685181122495,0.64,2.7166543435702675,0.8269015953946737,0.0645778208430029,0.0208239088150707,<keras.src.engine.sequential.Sequential object at 0x7ec8e1eff280>
4.08,0.086,0.9199999999999999,0.0468059825236048,0.024036,1.9671217145870767,"(0, 1, 1)",50,3,0.2,1.4559401619651289,1.2813105075473266,0.0218526261810849,0.0113184433538921,0.28,3.519245443369217,3.3043694835082085,0.0406472473779396,0.0196010450471849,<keras.src.engine.sequential.Sequential object at 0x7ec918ef2350>
7.229999999999999,0.0699999999999999,0.6819999999999999,0.0559621300523845,0.025335999999999997,1.923528278970704,"(0, 1, 2)",500,8,0.01,1.403276007312503,0.8884174780319871,0.0143629701398689,0.0094079909173421,0.64,3.83343632699436,1.4145194264870469,0.0365233322851785,0.0142994892557227,<keras.src.engine.sequential.Sequential object at 0x7ec91dc1dd80>
4.234,0.07,0.9699999999999991,0.112777657361731,0.010074000000000001,0.2803830237371729,"(0, 1, 2)",50,3,0.3,0.8292770437349807,0.2908947515763778,0.0145876994534739,0.0075984014487043,0.72,2.5577892336677466,1.1795101024178838,0.0374331356903368,0.0133542213294792,<keras.src.engine.sequential.Sequential object at 0x7ec7fb505c00>
1.684,0.048,0.938,0.0643440750963132,0.011532000000000002,0.5778440620098125,"(2, 1, 0)",200,4,0.01,0.4585285865685849,0.1331176311987411,0.0132573803736191,0.0055025774178092,0.6,1.2954874742431552,0.2374281205046972,0.0369622107365425,0.008022139682485,<keras.src.engine.sequential.Sequential object at 0x7ec80176d420>
5.322,0.0839999999999999,0.9420000000000001,0.0576867402441843,0.009646,0.5620806347847256,"(1, 1, 2)",200,8,0.2,1.219241672221452,0.5412517575456616,0.0177074510080525,0.0060851434657335,0.56,3.814259665436731,2.251784911789575,0.0483709602745026,0.0175044987258625,<keras.src.engine.sequential.Sequential object at 0x7ec88da59210>
8.270000000000001,0.0559999999999999,1.8479999999999999,0.1523895009506888,0.017605999999999997,1.0392152038918598,"(5, 1, 0)",50,3,0.3,1.7450480545667744,0.7563328506350023,0.011445560183459,0.0061006067462999,0.56,4.488001326453336,1.0184628785405714,0.0260031773650115,0.0047261667903605,<keras.src.engine.sequential.Sequential object at 0x7ec7f835c2b0>
5.976,0.052,1.422,0.1847001894963835,0.07890799999999999,13.354467812683517,"(2, 1, 0)",100,4,0.2,1.5569032538190972,0.6953210647232527,0.0121916025523416,0.0064429066154463,0.64,3.6075365487333313,1.904887949065466,0.0274365185525001,0.0100296182684931,<keras.src.engine.sequential.Sequential object at 0x7ec8002275b0>
4.59,0.08,2.0580000000000003,0.3509731613670766,0.035062,2.0660011035815056,"(1, 1, 2)",100,5,0.2,1.1525871148191107,0.3235779527979324,0.018454558356309,0.0088377480816804,0.4,2.7478586685395467,1.16027297894307,0.0384858792153105,0.0053076248319027,<keras.src.engine.sequential.Sequential object at 0x7ec80315c3a0>
5.481999999999999,0.046,1.022,0.0824315473590057,0.024856000000000003,2.9774625169764946,"(0, 1, 1)",100,5,0.3,2.011491961850169,0.701600893047714,0.018862708755685,0.0073495970160132,0.4,4.243679144256759,2.8323249976980933,0.0322750261647504,0.0196838212430579,<keras.src.engine.sequential.Sequential object at 0x7ec800b02440>
3.562,0.152,0.8260000000000001,0.0757986807273055,0.014773999999999999,1.0219292734822698,"(1, 1, 0)",50,8,0.3,0.8124768861898775,0.2612840392027949,0.0212916385591288,0.0058929919924011,0.56,2.661949619006875,1.813126429036291,0.0730708868056384,0.0479404190310471,<keras.src.engine.sequential.Sequential object at 0x7ec801926530>
6.22,0.074,1.044,0.0996365394822602,0.011658,0.825997433410056,"(0, 1, 1)",100,8,0.2,2.696547901469092,2.571755906135277,0.0224557308381905,0.0121030807744654,0.48,5.0488781182295615,4.431231839145975,0.0380217410476299,0.0116466522463651,<keras.src.engine.sequential.Sequential object at 0x7ec85856c1c0>
